Interactor1	Interactor2	Complex.name	Complex.id	geneName1	geneName2	GATA4	TBX5	NKX25
Q9BUQ8	P17844	C complex spliceosome	1181	DDX23	DDX5	1	0	1
Q9BUQ8	Q96DF8	C complex spliceosome	1181	DDX23	ESS2	1	0	1
Q9BUQ8	Q9H5Z1	C complex spliceosome	1181	DDX23	DHX35	1	0	1
Q9BUQ8	Q92620	C complex spliceosome	1181	DDX23	DHX38	1	0	1
Q9BUQ8	Q14562	C complex spliceosome	1181	DDX23	DHX8	1	0	1
Q9BUQ8	Q15029	C complex spliceosome	1181	DDX23	EFTUD2	1	0	1
Q9BUQ8	P38919	C complex spliceosome	1181	DDX23	EIF4A3	1	0	1
Q9BUQ8	Q14331	C complex spliceosome	1181	DDX23	FRG1	1	0	1
Q9BUQ8	Q9BRR8	C complex spliceosome	1181	DDX23	GPATCH1	1	0	1
Q9BUQ8	P09651	C complex spliceosome	1181	DDX23	HNRNPA1	1	0	1
Q9BUQ8	P22626	C complex spliceosome	1181	DDX23	HNRNPA2B1	1	0	1
Q9BUQ8	P51991	C complex spliceosome	1181	DDX23	HNRNPA3	1	0	1
Q9BUQ8	P07910	C complex spliceosome	1181	DDX23	HNRNPC	1	0	1
Q9BUQ8	P52597	C complex spliceosome	1181	DDX23	HNRNPF	1	0	1
Q9BUQ8	P31943	C complex spliceosome	1181	DDX23	HNRNPH1	1	0	1
Q9BUQ8	P61978	C complex spliceosome	1181	DDX23	HNRNPK	1	0	1
Q9BUQ8	P52272	C complex spliceosome	1181	DDX23	HNRNPM	1	0	1
Q9BUQ8	O43390	C complex spliceosome	1181	DDX23	HNRNPR	1	0	1
Q9BUQ8	Q00839	C complex spliceosome	1181	DDX23	HNRNPU	1	0	1
Q9BUQ8	Q9ULR0	C complex spliceosome	1181	DDX23	ISY1	1	0	1
Q9BUQ8	Q9Y333	C complex spliceosome	1181	DDX23	LSM2	1	0	1
Q9BUQ8	P62310	C complex spliceosome	1181	DDX23	LSM3	1	0	1
Q9BUQ8	P61326	C complex spliceosome	1181	DDX23	MAGOH	1	0	1
Q9BUQ8	Q9BRX9	C complex spliceosome	1181	DDX23	WDR83	1	0	1
Q9BUQ8	P11940	C complex spliceosome	1181	DDX23	PABPC1	1	0	1
Q9BUQ8	O43660	C complex spliceosome	1181	DDX23	PLRG1	1	0	1
Q9BUQ8	Q9H307	C complex spliceosome	1181	DDX23	PNN	1	0	1
Q9BUQ8	Q9UNP9	C complex spliceosome	1181	DDX23	PPIE	1	0	1
Q9BUQ8	Q9Y3C6	C complex spliceosome	1181	DDX23	PPIL1	1	0	1
Q9BUQ8	Q9H2H8	C complex spliceosome	1181	DDX23	PPIL3	1	0	1
Q9BUQ8	Q96BP3	C complex spliceosome	1181	DDX23	PPWD1	1	0	1
Q9BUQ8	Q9UMS4	C complex spliceosome	1181	DDX23	PRPF19	1	0	1
Q9BUQ8	Q13523	C complex spliceosome	1181	DDX23	PRPF4B	1	0	1
Q9BUQ8	O94906	C complex spliceosome	1181	DDX23	PRPF6	1	0	1
Q9BUQ8	Q6P2Q9	C complex spliceosome	1181	DDX23	PRPF8	1	0	1
Q9BUQ8	Q9UKM9	C complex spliceosome	1181	DDX23	RALY	1	0	1
Q9BUQ8	Q9NW64	C complex spliceosome	1181	DDX23	RBM22	1	0	1
Q9BUQ8	Q9Y5S9	C complex spliceosome	1181	DDX23	RBM8A	1	0	1
Q9BUQ8	P38159	C complex spliceosome	1181	DDX23	RBMX	1	0	1
Q9BUQ8	O43290	C complex spliceosome	1181	DDX23	SART1	1	0	1
Q9BUQ8	Q6UX04	C complex spliceosome	1181	DDX23	CWC27	1	0	1
Q9BUQ8	Q15459	C complex spliceosome	1181	DDX23	SF3A1	1	0	1
Q9BUQ8	Q15428	C complex spliceosome	1181	DDX23	SF3A2	1	0	1
Q9BUQ8	Q12874	C complex spliceosome	1181	DDX23	SF3A3	1	0	1
Q9BUQ8	O75533	C complex spliceosome	1181	DDX23	SF3B1	1	0	1
Q9BUQ8	Q13435	C complex spliceosome	1181	DDX23	SF3B2	1	0	1
Q9BUQ8	Q15393	C complex spliceosome	1181	DDX23	SF3B3	1	0	1
Q9BUQ8	Q07955	C complex spliceosome	1181	DDX23	SRSF1	1	0	1
Q9BUQ8	P42285	C complex spliceosome	1181	DDX23	MTREX	1	0	1
Q9BUQ8	O95391	C complex spliceosome	1181	DDX23	SLU7	1	0	1
Q9BUQ8	O75643	C complex spliceosome	1181	DDX23	SNRNP200	1	0	1
Q9BUQ8	Q96DI7	C complex spliceosome	1181	DDX23	SNRNP40	1	0	1
Q9BUQ8	P09661	C complex spliceosome	1181	DDX23	SNRPA1	1	0	1
Q9BUQ8	P14678	C complex spliceosome	1181	DDX23	SNRPB	1	0	1
Q9BUQ8	P08579	C complex spliceosome	1181	DDX23	SNRPB2	1	0	1
Q9BUQ8	P62314	C complex spliceosome	1181	DDX23	SNRPD1	1	0	1
Q9BUQ8	P62316	C complex spliceosome	1181	DDX23	SNRPD2	1	0	1
Q9BUQ8	P62318	C complex spliceosome	1181	DDX23	SNRPD3	1	0	1
Q9BUQ8	P62304	C complex spliceosome	1181	DDX23	SNRPE	1	0	1
Q9BUQ8	P62306	C complex spliceosome	1181	DDX23	SNRPF	1	0	1
Q9BUQ8	P62308	C complex spliceosome	1181	DDX23	SNRPG	1	0	1
Q9BUQ8	Q13573	C complex spliceosome	1181	DDX23	SNW1	1	0	1
Q9BUQ8	Q8IYB3	C complex spliceosome	1181	DDX23	SRRM1	1	0	1
Q9BUQ8	Q9UQ35	C complex spliceosome	1181	DDX23	SRRM2	1	0	1
Q9BUQ8	O95926	C complex spliceosome	1181	DDX23	SYF2	1	0	1
Q9BUQ8	O60506	C complex spliceosome	1181	DDX23	SYNCRIP	1	0	1
Q9BUQ8	Q9UBB9	C complex spliceosome	1181	DDX23	TFIP11	1	0	1
Q9BUQ8	Q86V81	C complex spliceosome	1181	DDX23	ALYREF	1	0	1
Q9BUQ8	Q01081	C complex spliceosome	1181	DDX23	U2AF1	1	0	1
Q9BUQ8	Q9HCS7	C complex spliceosome	1181	DDX23	XAB2	1	0	1
Q9BUQ8	Q6NZY4	C complex spliceosome	1181	DDX23	ZCCHC8	1	0	1
Q9UJV9	P17844	C complex spliceosome	1181	DDX41	DDX5	1	0	1
Q9UJV9	Q96DF8	C complex spliceosome	1181	DDX41	ESS2	1	0	1
Q9UJV9	Q9H5Z1	C complex spliceosome	1181	DDX41	DHX35	1	0	1
Q9UJV9	Q92620	C complex spliceosome	1181	DDX41	DHX38	1	0	1
Q9UJV9	Q14562	C complex spliceosome	1181	DDX41	DHX8	1	0	1
Q9UJV9	Q15029	C complex spliceosome	1181	DDX41	EFTUD2	1	0	1
Q9UJV9	P38919	C complex spliceosome	1181	DDX41	EIF4A3	1	0	1
Q9UJV9	Q14331	C complex spliceosome	1181	DDX41	FRG1	1	0	1
Q9UJV9	Q9BRR8	C complex spliceosome	1181	DDX41	GPATCH1	1	0	1
Q9UJV9	P09651	C complex spliceosome	1181	DDX41	HNRNPA1	1	0	1
Q9UJV9	P22626	C complex spliceosome	1181	DDX41	HNRNPA2B1	1	0	1
Q9UJV9	P51991	C complex spliceosome	1181	DDX41	HNRNPA3	1	0	1
Q9UJV9	P07910	C complex spliceosome	1181	DDX41	HNRNPC	1	0	1
Q9UJV9	P52597	C complex spliceosome	1181	DDX41	HNRNPF	1	0	1
Q9UJV9	P31943	C complex spliceosome	1181	DDX41	HNRNPH1	1	0	1
Q9UJV9	P61978	C complex spliceosome	1181	DDX41	HNRNPK	1	0	1
Q9UJV9	P52272	C complex spliceosome	1181	DDX41	HNRNPM	1	0	1
Q9UJV9	O43390	C complex spliceosome	1181	DDX41	HNRNPR	1	0	1
Q9UJV9	Q00839	C complex spliceosome	1181	DDX41	HNRNPU	1	0	1
Q9UJV9	Q9ULR0	C complex spliceosome	1181	DDX41	ISY1	1	0	1
Q9UJV9	Q9Y333	C complex spliceosome	1181	DDX41	LSM2	1	0	1
Q9UJV9	P62310	C complex spliceosome	1181	DDX41	LSM3	1	0	1
Q9UJV9	P61326	C complex spliceosome	1181	DDX41	MAGOH	1	0	1
Q9UJV9	Q9BRX9	C complex spliceosome	1181	DDX41	WDR83	1	0	1
Q9UJV9	P11940	C complex spliceosome	1181	DDX41	PABPC1	1	0	1
Q9UJV9	O43660	C complex spliceosome	1181	DDX41	PLRG1	1	0	1
Q9UJV9	Q9H307	C complex spliceosome	1181	DDX41	PNN	1	0	1
Q9UJV9	Q9UNP9	C complex spliceosome	1181	DDX41	PPIE	1	0	1
Q9UJV9	Q9Y3C6	C complex spliceosome	1181	DDX41	PPIL1	1	0	1
Q9UJV9	Q9H2H8	C complex spliceosome	1181	DDX41	PPIL3	1	0	1
Q9UJV9	Q96BP3	C complex spliceosome	1181	DDX41	PPWD1	1	0	1
Q9UJV9	Q9UMS4	C complex spliceosome	1181	DDX41	PRPF19	1	0	1
Q9UJV9	Q13523	C complex spliceosome	1181	DDX41	PRPF4B	1	0	1
Q9UJV9	O94906	C complex spliceosome	1181	DDX41	PRPF6	1	0	1
Q9UJV9	Q6P2Q9	C complex spliceosome	1181	DDX41	PRPF8	1	0	1
Q9UJV9	Q9UKM9	C complex spliceosome	1181	DDX41	RALY	1	0	1
Q9UJV9	Q9NW64	C complex spliceosome	1181	DDX41	RBM22	1	0	1
Q9UJV9	Q9Y5S9	C complex spliceosome	1181	DDX41	RBM8A	1	0	1
Q9UJV9	P38159	C complex spliceosome	1181	DDX41	RBMX	1	0	1
Q9UJV9	O43290	C complex spliceosome	1181	DDX41	SART1	1	0	1
Q9UJV9	Q6UX04	C complex spliceosome	1181	DDX41	CWC27	1	0	1
Q9UJV9	Q15459	C complex spliceosome	1181	DDX41	SF3A1	1	0	1
Q9UJV9	Q15428	C complex spliceosome	1181	DDX41	SF3A2	1	0	1
Q9UJV9	Q12874	C complex spliceosome	1181	DDX41	SF3A3	1	0	1
Q9UJV9	O75533	C complex spliceosome	1181	DDX41	SF3B1	1	0	1
Q9UJV9	Q13435	C complex spliceosome	1181	DDX41	SF3B2	1	0	1
Q9UJV9	Q15393	C complex spliceosome	1181	DDX41	SF3B3	1	0	1
Q9UJV9	Q07955	C complex spliceosome	1181	DDX41	SRSF1	1	0	1
Q9UJV9	P42285	C complex spliceosome	1181	DDX41	MTREX	1	0	1
Q9UJV9	O95391	C complex spliceosome	1181	DDX41	SLU7	1	0	1
Q9UJV9	O75643	C complex spliceosome	1181	DDX41	SNRNP200	1	0	1
Q9UJV9	Q96DI7	C complex spliceosome	1181	DDX41	SNRNP40	1	0	1
Q9UJV9	P09661	C complex spliceosome	1181	DDX41	SNRPA1	1	0	1
Q9UJV9	P14678	C complex spliceosome	1181	DDX41	SNRPB	1	0	1
Q9UJV9	P08579	C complex spliceosome	1181	DDX41	SNRPB2	1	0	1
Q9UJV9	P62314	C complex spliceosome	1181	DDX41	SNRPD1	1	0	1
Q9UJV9	P62316	C complex spliceosome	1181	DDX41	SNRPD2	1	0	1
Q9UJV9	P62318	C complex spliceosome	1181	DDX41	SNRPD3	1	0	1
Q9UJV9	P62304	C complex spliceosome	1181	DDX41	SNRPE	1	0	1
Q9UJV9	P62306	C complex spliceosome	1181	DDX41	SNRPF	1	0	1
Q9UJV9	P62308	C complex spliceosome	1181	DDX41	SNRPG	1	0	1
Q9UJV9	Q13573	C complex spliceosome	1181	DDX41	SNW1	1	0	1
Q9UJV9	Q8IYB3	C complex spliceosome	1181	DDX41	SRRM1	1	0	1
Q9UJV9	Q9UQ35	C complex spliceosome	1181	DDX41	SRRM2	1	0	1
Q9UJV9	O95926	C complex spliceosome	1181	DDX41	SYF2	1	0	1
Q9UJV9	O60506	C complex spliceosome	1181	DDX41	SYNCRIP	1	0	1
Q9UJV9	Q9UBB9	C complex spliceosome	1181	DDX41	TFIP11	1	0	1
Q9UJV9	Q86V81	C complex spliceosome	1181	DDX41	ALYREF	1	0	1
Q9UJV9	Q01081	C complex spliceosome	1181	DDX41	U2AF1	1	0	1
Q9UJV9	Q9HCS7	C complex spliceosome	1181	DDX41	XAB2	1	0	1
Q9UJV9	Q6NZY4	C complex spliceosome	1181	DDX41	ZCCHC8	1	0	1
P17844	Q96DF8	C complex spliceosome	1181	DDX5	ESS2	1	0	1
P17844	Q9H5Z1	C complex spliceosome	1181	DDX5	DHX35	1	0	1
P17844	Q92620	C complex spliceosome	1181	DDX5	DHX38	1	0	1
P17844	Q14562	C complex spliceosome	1181	DDX5	DHX8	1	0	1
P17844	Q15029	C complex spliceosome	1181	DDX5	EFTUD2	1	0	1
P17844	P38919	C complex spliceosome	1181	DDX5	EIF4A3	1	0	1
P17844	Q14331	C complex spliceosome	1181	DDX5	FRG1	1	0	1
P17844	Q9BRR8	C complex spliceosome	1181	DDX5	GPATCH1	1	0	1
P17844	P09651	C complex spliceosome	1181	DDX5	HNRNPA1	1	0	1
P17844	P22626	C complex spliceosome	1181	DDX5	HNRNPA2B1	1	0	1
P17844	P51991	C complex spliceosome	1181	DDX5	HNRNPA3	1	0	1
P17844	P07910	C complex spliceosome	1181	DDX5	HNRNPC	1	0	1
P17844	P52597	C complex spliceosome	1181	DDX5	HNRNPF	1	0	1
P17844	P31943	C complex spliceosome	1181	DDX5	HNRNPH1	1	0	1
P17844	P61978	C complex spliceosome	1181	DDX5	HNRNPK	1	0	1
P17844	P52272	C complex spliceosome	1181	DDX5	HNRNPM	1	0	1
P17844	O43390	C complex spliceosome	1181	DDX5	HNRNPR	1	0	1
P17844	Q00839	C complex spliceosome	1181	DDX5	HNRNPU	1	0	1
P17844	Q9ULR0	C complex spliceosome	1181	DDX5	ISY1	1	0	1
P17844	Q9Y333	C complex spliceosome	1181	DDX5	LSM2	1	0	1
P17844	P62310	C complex spliceosome	1181	DDX5	LSM3	1	0	1
P17844	P61326	C complex spliceosome	1181	DDX5	MAGOH	1	0	1
P17844	Q9BRX9	C complex spliceosome	1181	DDX5	WDR83	1	0	1
P17844	P11940	C complex spliceosome	1181	DDX5	PABPC1	1	0	1
P17844	O43660	C complex spliceosome	1181	DDX5	PLRG1	1	0	1
P17844	Q9H307	C complex spliceosome	1181	DDX5	PNN	1	0	1
P17844	Q9UNP9	C complex spliceosome	1181	DDX5	PPIE	1	0	1
P17844	Q9Y3C6	C complex spliceosome	1181	DDX5	PPIL1	1	0	1
P17844	Q9H2H8	C complex spliceosome	1181	DDX5	PPIL3	1	0	1
P17844	Q96BP3	C complex spliceosome	1181	DDX5	PPWD1	1	0	1
P17844	Q9UMS4	C complex spliceosome	1181	DDX5	PRPF19	1	0	1
P17844	Q13523	C complex spliceosome	1181	DDX5	PRPF4B	1	0	1
P17844	O94906	C complex spliceosome	1181	DDX5	PRPF6	1	0	1
P17844	Q6P2Q9	C complex spliceosome	1181	DDX5	PRPF8	1	0	1
P17844	Q9UKM9	C complex spliceosome	1181	DDX5	RALY	1	0	1
P17844	Q9NW64	C complex spliceosome	1181	DDX5	RBM22	1	0	1
P17844	Q9Y5S9	C complex spliceosome	1181	DDX5	RBM8A	1	0	1
P17844	P38159	C complex spliceosome	1181	DDX5	RBMX	1	0	1
P17844	O43290	C complex spliceosome	1181	DDX5	SART1	1	0	1
P17844	Q6UX04	C complex spliceosome	1181	DDX5	CWC27	1	0	1
P17844	Q15459	C complex spliceosome	1181	DDX5	SF3A1	1	0	1
P17844	Q15428	C complex spliceosome	1181	DDX5	SF3A2	1	0	1
P17844	Q12874	C complex spliceosome	1181	DDX5	SF3A3	1	0	1
P17844	O75533	C complex spliceosome	1181	DDX5	SF3B1	1	0	1
P17844	Q13435	C complex spliceosome	1181	DDX5	SF3B2	1	0	1
P17844	Q15393	C complex spliceosome	1181	DDX5	SF3B3	1	0	1
P17844	Q07955	C complex spliceosome	1181	DDX5	SRSF1	1	0	1
P17844	P42285	C complex spliceosome	1181	DDX5	MTREX	1	0	1
P17844	O95391	C complex spliceosome	1181	DDX5	SLU7	1	0	1
P17844	O75643	C complex spliceosome	1181	DDX5	SNRNP200	1	0	1
P17844	Q96DI7	C complex spliceosome	1181	DDX5	SNRNP40	1	0	1
P17844	P09661	C complex spliceosome	1181	DDX5	SNRPA1	1	0	1
P17844	P14678	C complex spliceosome	1181	DDX5	SNRPB	1	0	1
P17844	P08579	C complex spliceosome	1181	DDX5	SNRPB2	1	0	1
P17844	P62314	C complex spliceosome	1181	DDX5	SNRPD1	1	0	1
P17844	P62316	C complex spliceosome	1181	DDX5	SNRPD2	1	0	1
P17844	P62318	C complex spliceosome	1181	DDX5	SNRPD3	1	0	1
P17844	P62304	C complex spliceosome	1181	DDX5	SNRPE	1	0	1
P17844	P62306	C complex spliceosome	1181	DDX5	SNRPF	1	0	1
P17844	P62308	C complex spliceosome	1181	DDX5	SNRPG	1	0	1
P17844	Q13573	C complex spliceosome	1181	DDX5	SNW1	1	0	1
P17844	Q8IYB3	C complex spliceosome	1181	DDX5	SRRM1	1	0	1
P17844	Q9UQ35	C complex spliceosome	1181	DDX5	SRRM2	1	0	1
P17844	O95926	C complex spliceosome	1181	DDX5	SYF2	1	0	1
P17844	O60506	C complex spliceosome	1181	DDX5	SYNCRIP	1	0	1
P17844	Q9UBB9	C complex spliceosome	1181	DDX5	TFIP11	1	0	1
P17844	Q86V81	C complex spliceosome	1181	DDX5	ALYREF	1	0	1
P17844	Q01081	C complex spliceosome	1181	DDX5	U2AF1	1	0	1
P17844	Q9HCS7	C complex spliceosome	1181	DDX5	XAB2	1	0	1
P17844	Q6NZY4	C complex spliceosome	1181	DDX5	ZCCHC8	1	0	1
Q96DF8	Q9H5Z1	C complex spliceosome	1181	ESS2	DHX35	1	0	1
Q96DF8	Q92620	C complex spliceosome	1181	ESS2	DHX38	1	0	1
Q96DF8	Q14562	C complex spliceosome	1181	ESS2	DHX8	1	0	1
Q96DF8	Q15029	C complex spliceosome	1181	ESS2	EFTUD2	1	0	1
Q96DF8	P38919	C complex spliceosome	1181	ESS2	EIF4A3	1	0	1
Q96DF8	Q14331	C complex spliceosome	1181	ESS2	FRG1	1	0	1
Q96DF8	Q9BRR8	C complex spliceosome	1181	ESS2	GPATCH1	1	0	1
Q96DF8	P09651	C complex spliceosome	1181	ESS2	HNRNPA1	1	0	1
Q96DF8	P22626	C complex spliceosome	1181	ESS2	HNRNPA2B1	1	0	1
Q96DF8	P51991	C complex spliceosome	1181	ESS2	HNRNPA3	1	0	1
Q96DF8	P07910	C complex spliceosome	1181	ESS2	HNRNPC	1	0	1
Q96DF8	P52597	C complex spliceosome	1181	ESS2	HNRNPF	1	0	1
Q96DF8	P31943	C complex spliceosome	1181	ESS2	HNRNPH1	1	0	1
Q96DF8	P61978	C complex spliceosome	1181	ESS2	HNRNPK	1	0	1
Q96DF8	P52272	C complex spliceosome	1181	ESS2	HNRNPM	1	0	1
Q96DF8	O43390	C complex spliceosome	1181	ESS2	HNRNPR	1	0	1
Q96DF8	Q00839	C complex spliceosome	1181	ESS2	HNRNPU	1	0	1
Q96DF8	Q9ULR0	C complex spliceosome	1181	ESS2	ISY1	1	0	1
Q96DF8	Q9Y333	C complex spliceosome	1181	ESS2	LSM2	1	0	1
Q96DF8	P62310	C complex spliceosome	1181	ESS2	LSM3	1	0	1
Q96DF8	P61326	C complex spliceosome	1181	ESS2	MAGOH	1	0	1
Q96DF8	Q9BRX9	C complex spliceosome	1181	ESS2	WDR83	1	0	1
Q96DF8	P11940	C complex spliceosome	1181	ESS2	PABPC1	1	0	1
Q96DF8	O43660	C complex spliceosome	1181	ESS2	PLRG1	1	0	1
Q96DF8	Q9H307	C complex spliceosome	1181	ESS2	PNN	1	0	1
Q96DF8	Q9UNP9	C complex spliceosome	1181	ESS2	PPIE	1	0	1
Q96DF8	Q9Y3C6	C complex spliceosome	1181	ESS2	PPIL1	1	0	1
Q96DF8	Q9H2H8	C complex spliceosome	1181	ESS2	PPIL3	1	0	1
Q96DF8	Q96BP3	C complex spliceosome	1181	ESS2	PPWD1	1	0	1
Q96DF8	Q9UMS4	C complex spliceosome	1181	ESS2	PRPF19	1	0	1
Q96DF8	Q13523	C complex spliceosome	1181	ESS2	PRPF4B	1	0	1
Q96DF8	O94906	C complex spliceosome	1181	ESS2	PRPF6	1	0	1
Q96DF8	Q6P2Q9	C complex spliceosome	1181	ESS2	PRPF8	1	0	1
Q96DF8	Q9UKM9	C complex spliceosome	1181	ESS2	RALY	1	0	1
Q96DF8	Q9NW64	C complex spliceosome	1181	ESS2	RBM22	1	0	1
Q96DF8	Q9Y5S9	C complex spliceosome	1181	ESS2	RBM8A	1	0	1
Q96DF8	P38159	C complex spliceosome	1181	ESS2	RBMX	1	0	1
Q96DF8	O43290	C complex spliceosome	1181	ESS2	SART1	1	0	1
Q96DF8	Q6UX04	C complex spliceosome	1181	ESS2	CWC27	1	0	1
Q96DF8	Q15459	C complex spliceosome	1181	ESS2	SF3A1	1	0	1
Q96DF8	Q15428	C complex spliceosome	1181	ESS2	SF3A2	1	0	1
Q96DF8	Q12874	C complex spliceosome	1181	ESS2	SF3A3	1	0	1
Q96DF8	O75533	C complex spliceosome	1181	ESS2	SF3B1	1	0	1
Q96DF8	Q13435	C complex spliceosome	1181	ESS2	SF3B2	1	0	1
Q96DF8	Q15393	C complex spliceosome	1181	ESS2	SF3B3	1	0	1
Q96DF8	Q07955	C complex spliceosome	1181	ESS2	SRSF1	1	0	1
Q96DF8	P42285	C complex spliceosome	1181	ESS2	MTREX	1	0	1
Q96DF8	O95391	C complex spliceosome	1181	ESS2	SLU7	1	0	1
Q96DF8	O75643	C complex spliceosome	1181	ESS2	SNRNP200	1	0	1
Q96DF8	Q96DI7	C complex spliceosome	1181	ESS2	SNRNP40	1	0	1
Q96DF8	P09661	C complex spliceosome	1181	ESS2	SNRPA1	1	0	1
Q96DF8	P14678	C complex spliceosome	1181	ESS2	SNRPB	1	0	1
Q96DF8	P08579	C complex spliceosome	1181	ESS2	SNRPB2	1	0	1
Q96DF8	P62314	C complex spliceosome	1181	ESS2	SNRPD1	1	0	1
Q96DF8	P62316	C complex spliceosome	1181	ESS2	SNRPD2	1	0	1
Q96DF8	P62318	C complex spliceosome	1181	ESS2	SNRPD3	1	0	1
Q96DF8	P62304	C complex spliceosome	1181	ESS2	SNRPE	1	0	1
Q96DF8	P62306	C complex spliceosome	1181	ESS2	SNRPF	1	0	1
Q96DF8	P62308	C complex spliceosome	1181	ESS2	SNRPG	1	0	1
Q96DF8	Q13573	C complex spliceosome	1181	ESS2	SNW1	1	0	1
Q96DF8	Q8IYB3	C complex spliceosome	1181	ESS2	SRRM1	1	0	1
Q96DF8	Q9UQ35	C complex spliceosome	1181	ESS2	SRRM2	1	0	1
Q96DF8	O95926	C complex spliceosome	1181	ESS2	SYF2	1	0	1
Q96DF8	O60506	C complex spliceosome	1181	ESS2	SYNCRIP	1	0	1
Q96DF8	Q9UBB9	C complex spliceosome	1181	ESS2	TFIP11	1	0	1
Q96DF8	Q86V81	C complex spliceosome	1181	ESS2	ALYREF	1	0	1
Q96DF8	Q01081	C complex spliceosome	1181	ESS2	U2AF1	1	0	1
Q96DF8	Q9HCS7	C complex spliceosome	1181	ESS2	XAB2	1	0	1
Q96DF8	Q6NZY4	C complex spliceosome	1181	ESS2	ZCCHC8	1	0	1
Q9H5Z1	Q92620	C complex spliceosome	1181	DHX35	DHX38	1	0	1
Q9H5Z1	Q14562	C complex spliceosome	1181	DHX35	DHX8	1	0	1
Q9H5Z1	Q15029	C complex spliceosome	1181	DHX35	EFTUD2	1	0	1
Q9H5Z1	P38919	C complex spliceosome	1181	DHX35	EIF4A3	1	0	1
Q9H5Z1	Q14331	C complex spliceosome	1181	DHX35	FRG1	1	0	1
Q9H5Z1	Q9BRR8	C complex spliceosome	1181	DHX35	GPATCH1	1	0	1
Q9H5Z1	P09651	C complex spliceosome	1181	DHX35	HNRNPA1	1	0	1
Q9H5Z1	P22626	C complex spliceosome	1181	DHX35	HNRNPA2B1	1	0	1
Q9H5Z1	P51991	C complex spliceosome	1181	DHX35	HNRNPA3	1	0	1
Q9H5Z1	P07910	C complex spliceosome	1181	DHX35	HNRNPC	1	0	1
Q9H5Z1	P52597	C complex spliceosome	1181	DHX35	HNRNPF	1	0	1
Q9H5Z1	P31943	C complex spliceosome	1181	DHX35	HNRNPH1	1	0	1
Q9H5Z1	P61978	C complex spliceosome	1181	DHX35	HNRNPK	1	0	1
Q9H5Z1	P52272	C complex spliceosome	1181	DHX35	HNRNPM	1	0	1
Q9H5Z1	O43390	C complex spliceosome	1181	DHX35	HNRNPR	1	0	1
Q9H5Z1	Q00839	C complex spliceosome	1181	DHX35	HNRNPU	1	0	1
Q9H5Z1	Q9ULR0	C complex spliceosome	1181	DHX35	ISY1	1	0	1
Q9H5Z1	Q9Y333	C complex spliceosome	1181	DHX35	LSM2	1	0	1
Q9H5Z1	P62310	C complex spliceosome	1181	DHX35	LSM3	1	0	1
Q9H5Z1	P61326	C complex spliceosome	1181	DHX35	MAGOH	1	0	1
Q9H5Z1	Q9BRX9	C complex spliceosome	1181	DHX35	WDR83	1	0	1
Q9H5Z1	P11940	C complex spliceosome	1181	DHX35	PABPC1	1	0	1
Q9H5Z1	O43660	C complex spliceosome	1181	DHX35	PLRG1	1	0	1
Q9H5Z1	Q9H307	C complex spliceosome	1181	DHX35	PNN	1	0	1
Q9H5Z1	Q9UNP9	C complex spliceosome	1181	DHX35	PPIE	1	0	1
Q9H5Z1	Q9Y3C6	C complex spliceosome	1181	DHX35	PPIL1	1	0	1
Q9H5Z1	Q9H2H8	C complex spliceosome	1181	DHX35	PPIL3	1	0	1
Q9H5Z1	Q96BP3	C complex spliceosome	1181	DHX35	PPWD1	1	0	1
Q9H5Z1	Q9UMS4	C complex spliceosome	1181	DHX35	PRPF19	1	0	1
Q9H5Z1	Q13523	C complex spliceosome	1181	DHX35	PRPF4B	1	0	1
Q9H5Z1	O94906	C complex spliceosome	1181	DHX35	PRPF6	1	0	1
Q9H5Z1	Q6P2Q9	C complex spliceosome	1181	DHX35	PRPF8	1	0	1
Q9H5Z1	Q9UKM9	C complex spliceosome	1181	DHX35	RALY	1	0	1
Q9H5Z1	Q9NW64	C complex spliceosome	1181	DHX35	RBM22	1	0	1
Q9H5Z1	Q9Y5S9	C complex spliceosome	1181	DHX35	RBM8A	1	0	1
Q9H5Z1	P38159	C complex spliceosome	1181	DHX35	RBMX	1	0	1
Q9H5Z1	O43290	C complex spliceosome	1181	DHX35	SART1	1	0	1
Q9H5Z1	Q6UX04	C complex spliceosome	1181	DHX35	CWC27	1	0	1
Q9H5Z1	Q15459	C complex spliceosome	1181	DHX35	SF3A1	1	0	1
Q9H5Z1	Q15428	C complex spliceosome	1181	DHX35	SF3A2	1	0	1
Q9H5Z1	Q12874	C complex spliceosome	1181	DHX35	SF3A3	1	0	1
Q9H5Z1	O75533	C complex spliceosome	1181	DHX35	SF3B1	1	0	1
Q9H5Z1	Q13435	C complex spliceosome	1181	DHX35	SF3B2	1	0	1
Q9H5Z1	Q15393	C complex spliceosome	1181	DHX35	SF3B3	1	0	1
Q9H5Z1	Q07955	C complex spliceosome	1181	DHX35	SRSF1	1	0	1
Q9H5Z1	P42285	C complex spliceosome	1181	DHX35	MTREX	1	0	1
Q9H5Z1	O95391	C complex spliceosome	1181	DHX35	SLU7	1	0	1
Q9H5Z1	O75643	C complex spliceosome	1181	DHX35	SNRNP200	1	0	1
Q9H5Z1	Q96DI7	C complex spliceosome	1181	DHX35	SNRNP40	1	0	1
Q9H5Z1	P09661	C complex spliceosome	1181	DHX35	SNRPA1	1	0	1
Q9H5Z1	P14678	C complex spliceosome	1181	DHX35	SNRPB	1	0	1
Q9H5Z1	P08579	C complex spliceosome	1181	DHX35	SNRPB2	1	0	1
