"SUID","BH","name","selected","shared name","uidA","uidB"
"197","0.492592592592593","CYP4F11","false","CYP4F11","Q9HBI6",""
"198","0.0854030501089325","AAK1","false","AAK1","Q2M2I8","Q2M2I8"
"199","1.0","AGO1","false","AGO1","Q9UL18",""
"200","0.209625668449198","GC","false","GC","","P02774"
"201","0.0854030501089325","MYO16","false","MYO16","Q9Y6X6","Q9Y6X6"
"202","0.0854030501089325","TENM4","false","TENM4","","Q6N022"
"203","1.0","ATP1B2","false","ATP1B2","P14415",""
"204","0.492592592592593","BOD1L1","false","BOD1L1","Q8NFC6",""
"205","0.118787878787879","TNXB","false","TNXB","P22105","P22105"
"206","0.830323299888517","PCOLCE","false","PCOLCE","Q15113",""
"207","0.303875968992248","EGFL7","false","EGFL7","A0A024R8F5",""
"208","0.347415066469719","DOCK4","false","DOCK4","","Q8N1I0"
"209","0.0464454976303318","PI4KA","false","PI4KA","","P42356"
"210","0.0464454976303318","STRN4","false","STRN4","Q9NRL3","Q9NRL3"
"211","1.0","CAPG","false","CAPG","P40121",""
"212","0.387023977433004","CCNL1","false","CCNL1","Q9UK58","Q9UK58"
"213","0.0464454976303318","NPRL3","false","NPRL3","Q9BTE2","Q12980"
"214","1.0","MKRN2","false","MKRN2","","Q9H000"
"215","0.325188536953243","BTBD6","false","BTBD6","Q96KE9",""
"216","0.209625668449198","MYH8","false","MYH8","P13535",""
"217","0.258745874587459","ACSL1","false","ACSL1","P33121","P33121"
"218","0.00450255102040816","MYOM1","false","MYOM1","P52179","P52179"
"219","0.979001019367992","MYL2","false","MYL2","P10916","P10916"
"220","0.0464454976303318","APBB2","false","APBB2","Q92870",""
"221","1.0","VPS53","false","VPS53","Q5VIR6",""
"222","0.00450255102040816","ITPRIPL1","false","ITPRIPL1","Q6GPH6",""
"223","1.0","GGA3","false","GGA3","Q9NZ52","Q9NZ52"
"224","0.00450255102040816","ALS2","false","ALS2","Q96Q42",""
"225","0.182835820895522","COPZ2","false","COPZ2","Q9P299","Q9P299"
"226","0.209625668449198","DGKA","false","DGKA","A0A024RB23","A0A024RB23"
"227","1.0","CD164","false","CD164","","Q04900"
"228","0.00450255102040816","DGKD","false","DGKD","A0A024R495","A0A024R495"
"229","0.347415066469719","VWA7","false","VWA7","Q9Y334",""
"230","1.0","NADSYN1","false","NADSYN1","Q6IA69","Q6IA69"
"231","0.00450255102040816","TBX5","false","TBX5","Q99593","Q99593"
"232","0.0464454976303318","DGUOK","false","DGUOK","E5KSL5","E5KSL5"
"233","0.860592755214051","ERP29","false","ERP29","P30040","P30040"
"234","0.370348837209302","PCDHA10","false","PCDHA10","Q9Y5I2","Q9Y5I2"
"235","0.0464454976303318","FLYWCH1","false","FLYWCH1","Q4VC44",""
"236","1.0","ZNF746","false","ZNF746","Q6NUN9",""
"237","0.765097588978186","JMJD1C","false","JMJD1C","Q15652",""
"238","0.0854030501089325","KDM6B","false","KDM6B","","O15054"
"239","0.23573883161512","EZR","false","EZR","","P15311"
"240","0.860592755214051","CNGA2","false","CNGA2","Q16280","Q16280"
"241","0.00450255102040816","MYO1G","false","MYO1G","B0I1T2",""
"242","0.993914807302231","SNX9","false","SNX9","","Q9Y5X1"
"243","0.454570259208731","KLHL29","false","KLHL29","","Q96CT2"
"244","1.0","NPHP3","false","NPHP3","Q7Z494",""
"245","1.0","CALCRL","false","CALCRL","Q16602","Q16602"
"246","0.701670644391408","GSE1","false","GSE1","Q14687","Q14687"
"247","0.00450255102040816","PCSK5","false","PCSK5","Q92824","Q92824"
"248","0.00450255102040816","FRY","false","FRY","Q5TBA9","Q5TBA9"
"249","1.0","TOM1L1","false","TOM1L1","O75674","O75674"
"250","0.531782945736434","KIAA1211","false","KIAA1211","","Q6ZU35"
"251","0.945073375262054","ZHX1","false","ZHX1","","A0A024R9F1"
"252","1.0","BICD1","false","BICD1","Q96G01",""
"253","0.531782945736434","TTC21B","false","TTC21B","","Q7Z4L5"
"254","0.918423855165069","IFT140","false","IFT140","Q96RY7",""
"255","1.0","TLK2","false","TLK2","J3QLK5","Q86UE8"
"256","0.347415066469719","ZNF224","false","ZNF224","Q9NZL3","Q9NZL3"
"257","0.118787878787879","NIN","false","NIN","Q8N4C6","Q8N4C6"
"258","0.0464454976303318","JAG2","false","JAG2","Q9Y219",""
"259","0.303875968992248","ZC3H14","false","ZC3H14","Q6PJT7",""
"260","0.00450255102040816","FAM135B","false","FAM135B","Q49AJ0","Q49AJ0"
"261","1.0","CDH12","false","CDH12","P55289","P55289"
"262","0.00450255102040816","ZNF513","false","ZNF513","","Q8N8E2"
"263","1.0","RABGAP1L","false","RABGAP1L","","Q5R372"
"264","0.118787878787879","GOLGA5","false","GOLGA5","Q8TBA6","Q8TBA6"
"265","0.492592592592593","DROSHA","false","DROSHA","","Q9NRR4"
"266","0.00450255102040816","CCM2","false","CCM2","Q9BSQ5","Q9BSQ5"
"267","1.0","PRPF4B","false","PRPF4B","","Q13523"
"268","1.0","MAK16","false","MAK16","","Q9BXY0"
"269","0.0464454976303318","SLC44A1","false","SLC44A1","A0A024R151","A0A024R151"
"270","0.0464454976303318","SEMA3A","false","SEMA3A","Q14563","Q14563"
"271","1.0","TBC1D4","false","TBC1D4","O60343",""
"272","1.0","ZNF346","false","ZNF346","","Q9UL40"
"273","0.00450255102040816","SPEN","false","SPEN","","Q96T58"
"274","0.00450255102040816","TPD52L2","false","TPD52L2","O43399","O43399"
"275","0.993914807302231","CBLC","false","CBLC","","Q9ULV8"
"276","0.930379746835443","POLRMT","false","POLRMT","O00411",""
"277","0.945073375262054","EHMT1","false","EHMT1","Q9H9B1",""
"278","1.0","FBXO31","false","FBXO31","Q5XUX0",""
"279","0.00450255102040816","CECR2","false","CECR2","Q9BXF3","Q9BXF3"
"280","1.0","CTNND1","false","CTNND1","O60716","O60716"
"281","1.0","APTX","false","APTX","Q7Z2E3",""
"282","1.0","LOXL2","false","LOXL2","Q9Y4K0",""
"283","0.860592755214051","TRIM37","false","TRIM37","","O94972"
"284","0.492592592592593","KCNJ14","false","KCNJ14","Q9UNX9","Q9UNX9"
"285","0.967901234567901","CA13","false","CA13","","Q8N1Q1"
"286","0.408333333333333","GCDH","false","GCDH","Q92947","Q92947"
"287","1.0","TEKT3","false","TEKT3","","Q9BXF9"
"288","0.00450255102040816","XPO6","false","XPO6","Q96QU8","Q96QU8"
"289","0.151059730250482","DIDO1","false","DIDO1","Q9BTC0","Q9BTC0"
"290","1.0","LCE4A","false","LCE4A","Q5TA78","Q5TA78"
"291","0.00450255102040816","ZNF233","false","ZNF233","A6NK53",""
"292","0.00450255102040816","LRRC42","false","LRRC42","Q9Y546","Q9Y546"
"293","0.282692307692308","FEZ2","false","FEZ2","","Q9UHY8"
"294","0.00450255102040816","DCXR","false","DCXR","Q7Z4W1","Q7Z4W1"
"295","1.0","BRF1","false","BRF1","","Q92994"
"296","0.646153846153846","KLK4","false","KLK4","","Q9Y5K2"
"297","0.00450255102040816","HOXA10","false","HOXA10","P31260","P31260"
"298","0.282692307692308","FEZ1","false","FEZ1","Q99689","Q99689"
"299","0.830323299888517","ZNF563","false","ZNF563","Q8TA94",""
"300","1.0","BBS12","false","BBS12","Q6ZW61",""
"301","0.118787878787879","TNFAIP1","false","TNFAIP1","Q13829","Q13829"
"302","0.00450255102040816","ITSN2","false","ITSN2","Q9NZM3","Q9NZM3"
"303","0.954611398963731","CTDSP1","false","CTDSP1","","A0A024R461"
"304","0.626044226044226","SNAI1","false","SNAI1","O95863","O95863"
"305","0.00450255102040816","PLCD1","false","PLCD1","P51178","P51178"
"306","0.00450255102040816","DALRD3","false","DALRD3","Q5D0E6",""
"307","0.0464454976303318","IGF1R","false","IGF1R","P08069","P08069"
"308","0.408333333333333","GATA4","false","GATA4","","P43694"
"309","0.00450255102040816","WWC1","false","WWC1","Q8IX03",""
"310","0.0854030501089325","MAP1S","false","MAP1S","","Q66K74"
"311","1.0","TLK1","false","TLK1","Q9UKI8","Q9UKI8"
"312","0.512418300653595","DNAH10","false","DNAH10","","Q8IVF4"
"313","1.0","PIGS","false","PIGS","","Q96S52"
"314","0.454570259208731","MYH6","false","MYH6","P13533","P13533"
"315","0.531782945736434","ZNFX1","false","ZNFX1","Q9P2E3",""
"316","0.282692307692308","TSPYL1","false","TSPYL1","","Q9H0U9"
"317","0.607940446650124","SLC27A1","false","SLC27A1","Q6PCB7","Q6PCB7"
"318","0.209625668449198","CTSK","false","CTSK","P43235","P43235"
"319","1.0","UMPS","false","UMPS","A8K5J1",""
"320","0.552820512820513","TRPM8","false","TRPM8","","Q7Z2W7"
"321","0.387023977433004","CHAMP1","false","CHAMP1","Q96JM3",""
"322","0.871583514099783","GPR156","false","GPR156","Q8NFN8",""
"323","0.182835820895522","TEX15","false","TEX15","Q9BXT5","Q9BXT5"
"324","0.00450255102040816","HMMR","false","HMMR","O75330","O75330"
"325","0.00450255102040816","BMP6","false","BMP6","P22004","P22004"
"326","0.23573883161512","BMPER","false","BMPER","A0A090N7U6",""
"327","1.0","GATA3","false","GATA3","P23771",""
"328","0.812094064949608","SLC26A2","false","SLC26A2","P50443",""
"329","0.387023977433004","DOCK2","false","DOCK2","Q92608",""
"330","0.746020761245675","UBXN2B","false","UBXN2B","","Q14CS0"
"331","0.607940446650124","DMBX1","false","DMBX1","Q8NFW5",""
"332","0.0854030501089325","NOMO1","false","NOMO1","Q15155",""
"333","0.00450255102040816","GTPBP1","false","GTPBP1","","O00178"
"334","0.531782945736434","KCNQ2","false","KCNQ2","O43526","O43526"
"335","0.954611398963731","USP16","false","USP16","Q9Y5T5","Q9Y5T5"
"336","0.0464454976303318","TBC1D1","false","TBC1D1","B9A6J6",""
"337","0.626044226044226","UTP14C","false","UTP14C","Q5TAP6",""
"338","0.282692307692308","DLL4","false","DLL4","Q9NR61",""
"339","0.370348837209302","RCC1","false","RCC1","P18754",""
"340","0.701670644391408","NF1","false","NF1","P21359",""
"341","0.930379746835443","PAPSS1","false","PAPSS1","O43252","O43252"
"342","1.0","STAB1","false","STAB1","","Q9NY15"
"343","1.0","ORC5","false","ORC5","A4D0P7","A4D0P7"
"344","0.905263157894737","SBF1","false","SBF1","A0A024R4Z9","A0A024R4Z9"
"345","0.626044226044226","CHRNB4","false","CHRNB4","P30926","P30926"
"346","1.0","FAM124B","false","FAM124B","Q9H5Z6","Q9H5Z6"
"347","1.0","ZSWIM8","false","ZSWIM8","","A7E2V4"
"348","1.0","U2SURP","false","U2SURP","","O15042"
"349","0.00450255102040816","PAPPA2","false","PAPPA2","","Q9BXP8"
"350","0.860592755214051","CPOX","false","CPOX","P36551","P36551"
"351","0.954611398963731","KCNJ15","false","KCNJ15","","Q99712"
"352","0.830323299888517","PPP1R3C","false","PPP1R3C","Q9UQK1",""
"353","0.118787878787879","ITGAE","false","ITGAE","P38570",""
"354","0.0854030501089325","MAML2","false","MAML2","","Q8IZL2"
"355","0.00450255102040816","JAG1","false","JAG1","P78504","P78504"
"356","0.0464454976303318","COLGALT2","false","COLGALT2","Q8IYK4","Q8IYK4"
"357","0.00450255102040816","KANK1","false","KANK1","Q14678",""
"358","1.0","MKRN3","false","MKRN3","Q13064",""
"359","0.918423855165069","IPO4","false","IPO4","Q8TEX9",""
"360","0.151059730250482","SLC30A3","false","SLC30A3","Q99726","Q99726"
"361","0.0854030501089325","BCL7C","false","BCL7C","","Q8WUZ0"
"362","0.0854030501089325","GART","false","GART","P22102",""
"363","0.00450255102040816","IKZF2","false","IKZF2","Q9UKS7","Q9UKS7"
"364","0.00450255102040816","HECTD3","false","HECTD3","Q5T447","Q5T447"
"365","0.303875968992248","TMED1","false","TMED1","Q13445",""
"366","0.945073375262054","KAT6B","false","KAT6B","Q8WYB5","Q8WYB5"
"367","1.0","KRT3","false","KRT3","P12035",""
"368","0.569191919191919","USP35","false","USP35","Q9P2H5","Q9P2H5"
"369","1.0","SMNDC1","false","SMNDC1","","O75940"
"370","0.607940446650124","SF3B1","false","SF3B1","O75533",""
"371","0.118787878787879","MAGEA12","false","MAGEA12","P43365",""
"372","0.00450255102040816","ROCK1","false","ROCK1","Q13464","Q13464"
"373","0.258745874587459","CDH23","false","CDH23","","Q9H251"
"374","0.454570259208731","USH1C","false","USH1C","A0A0S2Z4U9",""
"375","0.23573883161512","CEP170B","false","CEP170B","Q9Y4F5","Q9Y4F5"
"376","0.303875968992248","MYO5A","false","MYO5A","","Q9Y4I1"
"377","0.00450255102040816","PPP1R12A","false","PPP1R12A","O14974","O14974"
"378","0.0464454976303318","GRIA4","false","GRIA4","P48058",""
"379","0.701670644391408","ANO3","false","ANO3","Q9BYT9",""
"380","0.00450255102040816","MORN4","false","MORN4","Q8NDC4","Q8NDC4"
"381","1.0","MUC16","false","MUC16","Q8WXI7",""
"382","0.00450255102040816","MYOF","false","MYOF","Q9NZM1","Q9NZM1"
"383","0.0464454976303318","EIF2AK4","false","EIF2AK4","","Q9P2K8"
"384","0.303875968992248","CACNA1E","false","CACNA1E","Q15878","Q15878"
"385","0.00450255102040816","PPIL2","false","PPIL2","A0A024R1C1","A0A024R1C1"
"386","1.0","KDM3A","false","KDM3A","","Q9Y4C1"
"387","0.00450255102040816","NAB1","false","NAB1","","Q13506"
"388","0.905263157894737","CYP21A2","false","CYP21A2","Q08AG9",""
"389","0.905263157894737","HSH2D","false","HSH2D","","Q96JZ2"
"390","0.347415066469719","POLL","false","POLL","Q9UGP5","Q9UGP5"
"391","1.0","NUCB1","false","NUCB1","Q02818",""
"392","0.00450255102040816","PAK3","false","PAK3","O75914","O75914"
"393","0.00450255102040816","BCL3","false","BCL3","P20749","P20749"
"394","1.0","BLNK","false","BLNK","Q8WV28","Q8WV28"
"395","0.777777777777778","EDN3","false","EDN3","P14138","P14138"
"396","0.00450255102040816","TRIM47","false","TRIM47","Q96LD4",""
"397","0.118787878787879","TRIM6","false","TRIM6","Q9C030","Q9C030"
"398","0.118787878787879","IGHMBP2","false","IGHMBP2","P38935","P38935"
"399","0.00450255102040816","FERMT2","false","FERMT2","","A0A024R687"
"400","1.0","RHAG","false","RHAG","Q02094",""
"401","1.0","CCR4","false","CCR4","A0N0Q1","A0N0Q1"
"402","0.00450255102040816","USP46","false","USP46","P62068","P62068"
"403","0.23573883161512","DMWD","false","DMWD","Q09019",""
"404","0.930379746835443","SPRY1","false","SPRY1","O43609","O43609"
"405","0.387023977433004","TMTC2","false","TMTC2","Q8N394",""
"406","1.0","PHIP","false","PHIP","Q8WWQ0",""
"407","0.492592592592593","PTPN3","false","PTPN3","P26045","P26045"
"408","0.626044226044226","ELP2","false","ELP2","Q6IA86","Q6IA86"
"409","0.793700787401575","PGM2","false","PGM2","","Q96G03"
"410","0.979001019367992","DDX19A","false","DDX19A","","Q9NUU7"
"411","0.325188536953243","WDR7","false","WDR7","","Q9Y4E6"
"412","1.0","USP5","false","USP5","A0A140VJZ1","A0A140VJZ1"
"413","0.718203309692671","TIMM44","false","TIMM44","O43615","O43615"
"414","0.408333333333333","PSMD6","false","PSMD6","Q15008","Q15008"
"415","0.729302325581395","SMCHD1","false","SMCHD1","A6NHR9","A6NHR9"
"416","0.0854030501089325","HAP1","false","HAP1","P54257","P54257"
"417","0.370348837209302","CDK13","false","CDK13","","Q9BVE2"
"418","1.0","UBXN11","false","UBXN11","Q5T124","Q5T124"
"419","1.0","XRN2","false","XRN2","Q9H0D6","Q9H0D6"
"420","0.118787878787879","TNFRSF25","false","TNFRSF25","Q93038","Q93038"
"421","0.00450255102040816","DAPK3","false","DAPK3","O43293","O43293"
"422","1.0","RAPSN","false","RAPSN","","A0A0S2Z4A2"
"423","0.00450255102040816","MAST2","false","MAST2","Q6P0Q8","Q6P0Q8"
"424","0.23573883161512","LIG4","false","LIG4","A0A024RE06",""
"425","0.777777777777778","GGN","false","GGN","","Q86UU5"
"426","0.718203309692671","FAM208B","false","FAM208B","","Q5VWN6"
"427","0.0464454976303318","RIT1","false","RIT1","Q92963","Q92963"
"428","0.23573883161512","EPS8L2","false","EPS8L2","","Q9H6S3"
"429","0.23573883161512","SDK1","false","SDK1","Q7Z5N4","Q7Z5N4"
"430","0.00450255102040816","FLII","false","FLII","","Q13045"
"431","0.282692307692308","TARBP1","false","TARBP1","","Q13395"
"432","0.729302325581395","AHNAK2","false","AHNAK2","Q8IVF2",""
"433","1.0","B3GAT3","false","B3GAT3","O94766","O94766"
"434","0.954611398963731","CTCFL","false","CTCFL","Q8NI51",""
"435","0.00450255102040816","SEPT2","false","SEPT2","Q15019","Q15019"
"436","0.282692307692308","SEPT4","false","SEPT4","O43236","O43236"
"437","1.0","KAT6A","false","KAT6A","","Q92794"
"438","1.0","BRPF1","false","BRPF1","P55201",""
"439","0.00450255102040816","RS1","false","RS1","O15537","O15537"
"440","0.954611398963731","SNRNP35","false","SNRNP35","","A0A024RBU2"
"441","1.0","SIGLEC5","false","SIGLEC5","O15389","O15389"
"442","1.0","SLC15A2","false","SLC15A2","Q16348",""
"443","0.118787878787879","SBNO1","false","SBNO1","A3KN83","A3KN83"
"444","1.0","IDH3B","false","IDH3B","A0A087WZN1","O43837"
"445","0.00450255102040816","RBP1","false","RBP1","P09455","P09455"
"446","1.0","DHX8","false","DHX8","","Q14562"
"447","1.0","GPBAR1","false","GPBAR1","","Q8TDU6"
"448","0.00450255102040816","AHNAK","false","AHNAK","Q9BVU3","Q09666"
"449","0.531782945736434","CRTC1","false","CRTC1","Q6UUV9",""
"450","0.589473684210526","AIFM1","false","AIFM1","O95831","O95831"
"451","0.209625668449198","SEPT8","false","SEPT8","","Q92599"
"452","0.118787878787879","KMT2B","false","KMT2B","Q9UMN6",""
"453","0.00450255102040816","CTNNBIP1","false","CTNNBIP1","A0A024R4D7",""
"454","1.0","NR6A1","false","NR6A1","Q15406","Q15406"
"455","0.303875968992248","MRPS31","false","MRPS31","Q92665","Q92665"
"456","0.00450255102040816","SLC15A3","false","SLC15A3","Q8IY34",""
"457","1.0","FLG","false","FLG","P20930",""
"458","0.729302325581395","RPRD2","false","RPRD2","","Q5VT52"
"459","0.626044226044226","PRPF38A","false","PRPF38A","Q8NAV1","Q8NAV1"
"460","0.303875968992248","FCAR","false","FCAR","P24071","P24071"
"461","0.552820512820513","GRIN2C","false","GRIN2C","","Q14957"
"462","0.23573883161512","CHMP4C","false","CHMP4C","Q96CF2","Q96CF2"
"463","1.0","VPS4B","false","VPS4B","A0A024R2C5",""
"464","0.930379746835443","TMCO3","false","TMCO3","Q6UWJ1","Q6UWJ1"
"465","0.765097588978186","UQCRC1","false","UQCRC1","P31930","P31930"
"466","0.408333333333333","BACE2","false","BACE2","Q9Y5Z0","Q9Y5Z0"
"467","0.00450255102040816","MYO7B","false","MYO7B","","Q6PIF6"
"468","0.00450255102040816","CDHR2","false","CDHR2","Q9BYE9","Q9BYE9"
"469","0.00450255102040816","AGAP1","false","AGAP1","Q9UPQ3","Q9UPQ3"
"470","0.0854030501089325","RNF208","false","RNF208","Q9H0X6",""
"471","0.848390677025527","NUP85","false","NUP85","Q9BW27","Q9BW27"
"472","1.0","EXTL3","false","EXTL3","","O43909"
"473","0.00450255102040816","MAP1B","false","MAP1B","P46821","P46821"
"474","0.0464454976303318","ITGA7","false","ITGA7","Q13683","Q13683"
"475","0.370348837209302","PHF2","false","PHF2","O75151",""
"476","0.151059730250482","GATA6","false","GATA6","Q92908",""
"477","0.0464454976303318","HDAC7","false","HDAC7","Q8WUI4","Q8WUI4"
"478","0.00450255102040816","MSC","false","MSC","O60682",""
"479","1.0","TFDP1","false","TFDP1","A0A024RDY4",""
"480","0.00450255102040816","MYOM2","false","MYOM2","P54296","P54296"
"481","0.303875968992248","LRRFIP1","false","LRRFIP1","Q32MZ4","Q32MZ4"
"482","0.512418300653595","NR1D2","false","NR1D2","Q14995","F1D8P2"
"483","0.00450255102040816","KANSL3","false","KANSL3","Q9P2N6",""
"484","0.118787878787879","TMF1","false","TMF1","A0A024R370",""
"485","0.00450255102040816","SLC6A3","false","SLC6A3","Q01959","Q01959"
"486","0.118787878787879","IRF5","false","IRF5","Q13568","Q13568"
"487","0.00450255102040816","DTX1","false","DTX1","","Q86Y01"
"488","0.00450255102040816","PTBP1","false","PTBP1","P26599","P26599"
"489","1.0","RBFOX2","false","RBFOX2","O43251","O43251"
"490","1.0","MLF1","false","MLF1","A0A0S2Z4U8","A0A0S2Z4U8"
"491","0.00450255102040816","KLF2","false","KLF2","","Q9Y5W3"
"492","0.23573883161512","ETS1","false","ETS1","P14921","P14921"
"493","0.209625668449198","PLD3","false","PLD3","Q8IV08","Q8IV08"
"494","0.00450255102040816","CBX8","false","CBX8","Q9HC52","Q9HC52"
"495","1.0","TDRD7","false","TDRD7","Q8NHU6",""
"496","0.967901234567901","APBA3","false","APBA3","O96018","O96018"
"497","0.258745874587459","PPFIA3","false","PPFIA3","","O75145"
"498","0.626044226044226","RASSF9","false","RASSF9","","O75901"
"499","0.793700787401575","HNF4A","false","HNF4A","P41235","F1D8T1"
"500","0.182835820895522","UROD","false","UROD","P06132","P06132"
"501","1.0","WDR45B","false","WDR45B","Q5MNZ6",""
"502","0.00450255102040816","NUB1","false","NUB1","Q9Y5A7",""
"503","0.00450255102040816","PITX2","false","PITX2","Q99697","Q99697"
"504","0.718203309692671","MYEF2","false","MYEF2","Q9P2K5",""
"505","0.0464454976303318","MYCL","false","MYCL","P12524","P12524"
"506","1.0","CREBRF","false","CREBRF","Q8IUR6","Q8IUR6"
"507","0.387023977433004","VPS37D","false","VPS37D","Q86XT2","Q86XT2"
"508","0.0464454976303318","CDH13","false","CDH13","P55290","P55290"
"509","0.00450255102040816","NOP58","false","NOP58","Q9Y2X3","Q9Y2X3"
"510","0.00450255102040816","PRKD1","false","PRKD1","Q15139","Q15139"
"511","1.0","SMG6","false","SMG6","Q86US8","Q86US8"
"512","0.370348837209302","WAC","false","WAC","Q9BTA9",""
"513","1.0","TRIB2","false","TRIB2","Q92519",""
"514","1.0","MYOZ3","false","MYOZ3","Q8TDC0",""
"515","0.00450255102040816","CCDC36","false","CCDC36","Q8IYA8",""
"516","0.472922252010724","KLC3","false","KLC3","A0A024R0V3","A0A024R0V3"
"517","0.387023977433004","DDX3X","false","DDX3X","O00571",""
"518","0.00450255102040816","LONRF1","false","LONRF1","Q17RB8","Q17RB8"
"519","0.589473684210526","MDN1","false","MDN1","Q9NU22","Q9NU22"
"520","0.0464454976303318","NEURL4","false","NEURL4","Q96JN8","Q96JN8"
"521","0.729302325581395","UFL1","false","UFL1","","O94874"
"522","1.0","PRCP","false","PRCP","","B7Z7Q6"
"523","0.00450255102040816","KIF5A","false","KIF5A","Q12840","Q12840"
"524","0.00450255102040816","AIPL1","false","AIPL1","","F1T0B6"
"525","0.0464454976303318","SLC30A4","false","SLC30A4","O14863","O14863"
"526","0.00450255102040816","ANP32A","false","ANP32A","","P39687"
"527","0.472922252010724","ADAP1","false","ADAP1","O75689","O75689"
"528","0.209625668449198","SLC26A8","false","SLC26A8","","A0A024RCV0"
"529","0.23573883161512","FAM83G","false","FAM83G","A6ND36",""
"530","0.0854030501089325","HSD17B4","false","HSD17B4","P51659","P51659"
"531","0.118787878787879","KCTD9","false","KCTD9","Q7L273","Q7L273"
"532","1.0","FIP1L1","false","FIP1L1","Q6UN15",""
"533","0.151059730250482","SPECC1L","false","SPECC1L","","Q69YQ0"
"534","0.646153846153846","ZFHX3","false","ZFHX3","Q15911","Q15911"
"535","0.118787878787879","RAB11FIP4","false","RAB11FIP4","Q86YS3","Q86YS3"
"536","0.777777777777778","CEP95","false","CEP95","","Q96GE4"
"537","1.0","PTCH1","false","PTCH1","Q13635","Q13635"
"538","1.0","RFX2","false","RFX2","P48378",""
"539","0.325188536953243","SETD3","false","SETD3","Q86TU7","Q86TU7"
"540","0.23573883161512","IL1RAP","false","IL1RAP","Q9NPH3","Q9NPH3"
"541","0.860592755214051","AMPD3","false","AMPD3","Q01432","Q01432"
"542","0.00450255102040816","KSR2","false","KSR2","Q6VAB6","Q6VAB6"
"543","0.258745874587459","FRMD5","false","FRMD5","B5MC67","Q7Z6J6"
"544","1.0","ADRA2B","false","ADRA2B","","P18089"
"545","0.00450255102040816","PTPRU","false","PTPRU","Q92729","Q92729"
"546","0.00450255102040816","AP3B1","false","AP3B1","A0A0S2Z5J4",""
"547","0.182835820895522","NOD2","false","NOD2","Q9HC29","Q9HC29"
"548","0.182835820895522","UBR4","false","UBR4","Q5T4S7","Q5T4S7"
"549","0.00450255102040816","RAB10","false","RAB10","P61026","P61026"
"550","1.0","RETSAT","false","RETSAT","Q6NUM9",""
"551","0.0464454976303318","DCAF12L2","false","DCAF12L2","Q5VW00","Q5VW00"
"552","0.718203309692671","BTN3A3","false","BTN3A3","","O00478"
"553","1.0","PRDM1","false","PRDM1","O75626",""
"554","0.00450255102040816","SPTBN5","false","SPTBN5","Q9NRC6","Q9NRC6"
"555","0.209625668449198","NAA20","false","NAA20","P61599","P61599"
"556","0.00450255102040816","SPATA2","false","SPATA2","","Q9UM82"
"557","0.408333333333333","ZMYND19","false","ZMYND19","Q96E35","Q96E35"
"558","1.0","KRT13","false","KRT13","A1A4E9","P13646"
"559","1.0","TNS1","false","TNS1","Q9HBL0","Q9HBL0"
"560","0.0464454976303318","ERRFI1","false","ERRFI1","I6S2Y9","I6S2Y9"
"561","0.00450255102040816","RPS6KB2","false","RPS6KB2","Q9UBS0",""
"562","0.860592755214051","DSCAML1","false","DSCAML1","Q8TD84","Q8TD84"
"563","1.0","CRLF3","false","CRLF3","Q8IUI8","Q8IUI8"
"564","0.729302325581395","RBBP8NL","false","RBBP8NL","","Q8NC74"
"565","0.729302325581395","ZNF704","false","ZNF704","Q6ZNC4",""
"566","0.472922252010724","CCDC92","false","CCDC92","Q53HC0","Q53HC0"
"567","0.0464454976303318","DMXL1","false","DMXL1","B2RWN7",""
"568","0.00450255102040816","TANC2","false","TANC2","Q9HCD6","Q9HCD6"
"569","0.258745874587459","LARS2","false","LARS2","Q15031","Q15031"
"570","0.860592755214051","AFTPH","false","AFTPH","","Q6ULP2"
"571","0.151059730250482","PFKM","false","PFKM","A0A024R0Y5","A0A024R0Y5"
"572","0.151059730250482","GNE","false","GNE","Q9Y223","Q9Y223"
"573","1.0","IRF2BPL","false","IRF2BPL","","Q9H1B7"
"574","0.347415066469719","PHF6","false","PHF6","","Q8IWS0"
"575","0.0464454976303318","RHOT2","false","RHOT2","Q8IXI1","Q8IXI1"
"576","1.0","EDC4","false","EDC4","Q6P2E9","Q6P2E9"
"577","0.182835820895522","ADAMTS2","false","ADAMTS2","","O95450"
"578","0.00450255102040816","ABLIM3","false","ABLIM3","O94929","O94929"
"579","0.00450255102040816","APBB1","false","APBB1","O00213","O00213"
"580","0.00450255102040816","MEIS2","false","MEIS2","O14770","O14770"
"581","1.0","BCL2L11","false","BCL2L11","O43521","O43521"
"582","0.209625668449198","FARSB","false","FARSB","Q9NSD9","Q9NSD9"
"583","0.00450255102040816","FAM124A","false","FAM124A","Q86V42","Q86V42"
"584","0.325188536953243","LDLR","false","LDLR","A0A024R7D5","A0A024R7D5"
"585","0.871583514099783","APOB","false","APOB","P04114",""
"586","1.0","NFE2L1","false","NFE2L1","Q14494","Q14494"
"587","0.793700787401575","ECE2","false","ECE2","O60344",""
"588","1.0","KCNQ1","false","KCNQ1","P51787","P51787"
"589","0.00450255102040816","ACHE","false","ACHE","P22303","P22303"
"590","0.00450255102040816","LAMB1","false","LAMB1","P07942","P07942"
"591","0.765097588978186","RUNX3","false","RUNX3","Q13761","Q13761"
"592","0.151059730250482","PHYHIP","false","PHYHIP","Q92561","Q92561"
"593","0.282692307692308","HDAC11","false","HDAC11","A0A024R2I1",""
"594","0.00450255102040816","FGF12","false","FGF12","","P61328"
"595","1.0","NOS1","false","NOS1","","B3VK56"
